web-scraper-order,web-scraper-start-url,category,category-href,products-link,products-link-href,products-name,products-price,products-image-src,products-rating,,,,,,,,
1603470234-129,https://www.daraz.com.bd/,Personal Care,https://www.daraz.com.bd/personal-care/,Premium Surgical Mask with Melt Blown Filter-OUTWEAR - 50Pcs  (1Box ),https://www.daraz.com.bd/products/premium-surgical-mask-with-melt-blown-filter-outwear-50pcs-1box-i152578764-s1080444930.html?search=1,Premium Surgical Mask with Melt Blown Filter-OUTWEAR - 50Pcs  (1Box ),320,https://static-01.daraz.com.bd/p/f81091e600e5eeebb33939ead09ec394.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603469939-76,https://www.daraz.com.bd/,Food Supplements,https://www.daraz.com.bd/health-supplements/,Perfect Skin Beauty Concentrate - 5 Pcs,https://www.daraz.com.bd/products/perfect-skin-beauty-concentrate-5-pcs-i140089-s893420.html?search=1,Perfect Skin Beauty Concentrate - 5 Pcs,250,https://static-01.daraz.com.bd/original/ce441941fdc6e3f1b14452a9c28e1399.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470280-138,https://www.daraz.com.bd/,Personal Care,https://www.daraz.com.bd/personal-care/,First Aid Bag including All First aid items,https://www.daraz.com.bd/products/first-aid-bag-including-all-first-aid-items-i150696487-s1077410016.html?search=1,First Aid Bag including All First aid items,950,https://static-01.daraz.com.bd/p/597ffebec6937a1cb39938d0b2482371.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471168-314,https://www.daraz.com.bd/,Fragrances,https://www.daraz.com.bd/fragrances/,Secret Temptation GO Lush Wallet Perfume for Women - 18ml,https://www.daraz.com.bd/products/secret-temptation-go-lush-wallet-perfume-for-women-18ml-i143620461-s1067986530.html?search=1,Secret Temptation GO Lush Wallet Perfume for Women - 18ml,90,https://static-01.daraz.com.bd/p/8d198006ac6417cba349f8e3c4419758.jpg_720x720q75.jpg_.webp,3,,,,,,,,
1603469462-2,https://www.daraz.com.bd/,Medical Supplies,https://www.daraz.com.bd/health-care/,"Silica Gel 1 gram (1,000 PCS)",https://www.daraz.com.bd/products/silica-gel-1-gram-1000-pcs-i150866659-s1077716051.html?search=1,"Silica Gel 1 gram (1,000 PCS)",420,https://static-01.daraz.com.bd/p/b10099cb17ab95c895ffdcefa041eadc.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603469602-29,https://www.daraz.com.bd/,Medical Supplies,https://www.daraz.com.bd/health-care/,"Tynor Ankle Brace D-02, Ankle joint support & protection to ankle injuries, Small Size (7.2 - 8.4 Inch)",https://www.daraz.com.bd/products/tynor-ankle-brace-d-02-ankle-joint-support-protection-to-ankle-injuries-small-size-72-84-inch-i101126256-s1015124236.html?search=1,"Tynor Ankle Brace D-02, Ankle joint support & protection to ankle injuries, Small Size (7.2 - 8.4 Inch)",1065,https://static-01.daraz.com.bd/p/7b05de4cea482c16406c13f6bd67e9a2.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603469757-44,https://www.daraz.com.bd/,Food Supplements,https://www.daraz.com.bd/health-supplements/,First Aid Medical Body Treatment Self-Adhesive Elastic Care Bandage Gauze Tape Yellow,https://www.daraz.com.bd/products/first-aid-medical-body-treatment-self-adhesive-elastic-care-bandage-gauze-tape-yellow-i121894095-s1041735132.html?search=1,First Aid Medical Body Treatment Self-Adhesive Elastic Care Bandage Gauze Tape Yellow,461,https://static-01.daraz.com.bd/p/73f66ed95b18e4ca2d20d3a42ec34a59.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470230-128,https://www.daraz.com.bd/,Personal Care,https://www.daraz.com.bd/personal-care/,Customised_Face Maskk_for babies(3D),https://www.daraz.com.bd/products/customised_face-maskk_for-babies3d-i153036160-s1081274320.html?search=1,Customised_Face Maskk_for babies(3D),300,https://static-01.daraz.com.bd/p/313a4ac2a0808b69a338e2ee9c94c2f2.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471569-393,https://www.daraz.com.bd/,Bath & Body,https://www.daraz.com.bd/bath-body/,Orginal_Frozen_Collagen_2in1_Vitamin_60PS,https://www.daraz.com.bd/products/orginal_frozen_collagen_2in1_vitamin_60ps-i151312210-s1078382838.html?search=1,Orginal_Frozen_Collagen_2in1_Vitamin_60PS,750,https://static-01.daraz.com.bd/p/e1cc8a93dbbcc42cec6cfc19327c9e40.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471499-380,https://www.daraz.com.bd/,Bath & Body,https://www.daraz.com.bd/bath-body/,Orginal_Frozen_Collagen_2in1_Vitamin,https://www.daraz.com.bd/products/orginal_frozen_collagen_2in1_vitamin-i152370511-s1079984986.html?search=1,Orginal_Frozen_Collagen_2in1_Vitamin,999,https://static-01.daraz.com.bd/p/51189e16a93c404154836b92c1cf3baf.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470256-133,https://www.daraz.com.bd/,Personal Care,https://www.daraz.com.bd/personal-care/,Free Disinfectant Wipes with Aspire Adult Diaper Medium (M) - 20 pcs,https://www.daraz.com.bd/products/free-disinfectant-wipes-with-aspire-adult-diaper-medium-m-20-pcs-i151116165-s1078116426.html?search=1,Free Disinfectant Wipes with Aspire Adult Diaper Medium (M) - 20 pcs,1430,https://static-01.daraz.com.bd/p/6afe52b2c6ed0d1c249e9579f1d965ab.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471402-360,https://www.daraz.com.bd/,Beauty Tools,https://www.daraz.com.bd/health-beauty-tools/,Veet_Full Body Waxing Kit Dry Skin 20 Wax Strips,https://www.daraz.com.bd/products/veet_full-body-waxing-kit-dry-skin-20-wax-strips-i150704483-s1077400485.html?search=1,Veet_Full Body Waxing Kit Dry Skin 20 Wax Strips,450,https://static-01.daraz.com.bd/p/a02a54d3da4e91b83f714c88d88b51bd.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470598-203,https://www.daraz.com.bd/,Makeup,https://www.daraz.com.bd/womens-make-up/,MATTE Conture Palette Blush - Shade 01 to 06,https://www.daraz.com.bd/products/matte-conture-palette-blush-shade-01-to-06-i150492212-s1077090518.html?search=1,MATTE Conture Palette Blush - Shade 01 to 06,250,https://static-01.daraz.com.bd/p/927c9baa650c9044859436404c6cc934.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471482-376,https://www.daraz.com.bd/,Bath & Body,https://www.daraz.com.bd/bath-body/,"Dove_Invigorating Ritual Body Lotion, 500mL",https://www.daraz.com.bd/products/dove_invigorating-ritual-body-lotion-500ml-i150628269-s1077262304.html?search=1,"Dove_Invigorating Ritual Body Lotion, 500mL",1100,https://static-01.daraz.com.bd/p/mdc/2dfe94aeb0f6394e7b4cd150a73511f7.png_720x720q75.jpg_.webp,0,,,,,,,,
1603471127-304,https://www.daraz.com.bd/,Fragrances,https://www.daraz.com.bd/fragrances/,Men Body Spray Flirt Attract Women Scented Water 150ML-DARK TEMPTATION,https://www.daraz.com.bd/products/men-body-spray-flirt-attract-women-scented-water-150ml-dark-temptation-i138300310-s1061112508.html?search=1,Men Body Spray Flirt Attract Women Scented Water 150ML-DARK TEMPTATION,199,https://static-01.daraz.com.bd/p/4ec3949c3912929eb917ba394f739c81.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603469857-62,https://www.daraz.com.bd/,Food Supplements,https://www.daraz.com.bd/health-supplements/,"LUMINOUS ULTRAGLOW COMPLETE SET - CREAM, LOTION, SERUM AND TONER!! BRIGHT AND GLOWING SKIN SET FROM RELUMINS",https://www.daraz.com.bd/products/luminous-ultraglow-complete-set-cream-lotion-serum-and-toner-bright-and-glowing-skin-set-from-relumins-i100872702-s1014871018.html?search=1,"LUMINOUS ULTRAGLOW COMPLETE SET - CREAM, LOTION, SERUM AND TONER!! BRIGHT AND GLOWING SKIN SET FROM RELUMINS",15000,https://static-01.daraz.com.bd/p/907c30000e97dda1322fdfa7d2d052f8.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470166-116,https://www.daraz.com.bd/,Skin Care,https://www.daraz.com.bd/skincare-beauty/,Natural Nourishing Moisturizing Facial Mask-1pcs,https://www.daraz.com.bd/products/natural-nourishing-moisturizing-facial-mask-1pcs-i153672176-s1082334312.html?search=1,Natural Nourishing Moisturizing Facial Mask-1pcs,200,https://static-01.daraz.com.bd/p/a6efe3982fbe59865c0a48b1185d8da6.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470690-222,https://www.daraz.com.bd/,Makeup,https://www.daraz.com.bd/womens-make-up/,Fashionable Makeup Box For Women & Young Girl,https://www.daraz.com.bd/products/fashionable-makeup-box-for-women-young-girl-i150706191-s1077390679.html?search=1,Fashionable Makeup Box For Women & Young Girl,210,https://static-01.daraz.com.bd/p/63fa5948e1d0252507bc7635baa2e079.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471338-349,https://www.daraz.com.bd/,Beauty Tools,https://www.daraz.com.bd/health-beauty-tools/,D2K Infrared Blood Circulation foot vibrate Massager,https://www.daraz.com.bd/products/d2k-infrared-blood-circulation-foot-vibrate-massager-i150956189-s1077848871.html?search=1,D2K Infrared Blood Circulation foot vibrate Massager,2150,https://static-01.daraz.com.bd/p/bca7691695cc4a1819df13dce5bfc650.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470889-265,https://www.daraz.com.bd/,Hair Care,https://www.daraz.com.bd/hair-care-beauty/,Fashion Mixed Hair Comb Set Of 4,https://www.daraz.com.bd/products/fashion-mixed-hair-comb-set-of-4-i151852174-s1079188986.html?search=1,Fashion Mixed Hair Comb Set Of 4,220,https://static-01.daraz.com.bd/p/d2f693bd9ae653e8de19977013cf74df.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470392-159,https://www.daraz.com.bd/,Personal Care,https://www.daraz.com.bd/personal-care/,4 ply/layer Baby Face Mask Kids Cartoon Cotton Mouth Mask Ear Loop Adjustable Face Cover Protective Mask-5pcs,https://www.daraz.com.bd/products/3-plylayer-surgical-face-mask-ear-loop-adjustable-face-cover-protective-mask-10pcs-i152126950-s1079662036.html?search=1,4 ply/layer Baby Face Mask Kids Cartoon Cotton Mouth Mask Ear Loop Adjustable Face Cover Protective Mask-5pcs,299,https://static-01.daraz.com.bd/p/bbed4ee1df65fc5f6aa01d0abb21be14.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470388-158,https://www.daraz.com.bd/,Personal Care,https://www.daraz.com.bd/personal-care/,Islamic Tazbih / তজবীহ 100 Beads,https://www.daraz.com.bd/products/islamic-tazbih-100-beads-i152976832-s1081188942.html?search=1,Islamic Tazbih / তজবীহ 100 Beads,270,https://static-01.daraz.com.bd/p/0582fb502ff3d277f3ac704f40e4599d.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470183-120,https://www.daraz.com.bd/,Skin Care,https://www.daraz.com.bd/skincare-beauty/,Roushun Aloe Vera Gel Moisturizing Nourishing Tender and Smooth For Skin Care,https://www.daraz.com.bd/products/roushun-aloe-vera-gel-moisturizing-nourishing-tender-and-smooth-for-skin-care-i153726036-s1082412943.html?search=1,Roushun Aloe Vera Gel Moisturizing Nourishing Tender and Smooth For Skin Care,550,https://static-01.daraz.com.bd/p/2fc00d0ce7d196974d87dd5ffeb6d730.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470683-220,https://www.daraz.com.bd/,Makeup,https://www.daraz.com.bd/womens-make-up/,Keli Set of Powder Puff 13 Pcs,https://www.daraz.com.bd/products/keli-set-of-powder-puff-13-pcs-i150738686-s1077462813.html?search=1,Keli Set of Powder Puff 13 Pcs,130,https://static-01.daraz.com.bd/p/25d16e86b6f99e9f284c355a621abe08.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471080-294,https://www.daraz.com.bd/,Fragrances,https://www.daraz.com.bd/fragrances/,Body Perfumed Parfume for Men Attract Girl Fragrance-GOLD TEMPTATION,https://www.daraz.com.bd/products/body-perfumed-parfume-for-men-attract-girl-fragrance-gold-temptation-i138304018-s1061106612.html?search=1,Body Perfumed Parfume for Men Attract Girl Fragrance-GOLD TEMPTATION,190,https://static-01.daraz.com.bd/p/1c8c76c8aff775ad6ad31c29927ac7d3.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471387-357,https://www.daraz.com.bd/,Beauty Tools,https://www.daraz.com.bd/health-beauty-tools/,KM-2113 Kemei Ceramic Electric Hair Straightener - Black EU Plug,https://www.daraz.com.bd/products/km-2113-kemei-ceramic-electric-hair-straightener-black-eu-plug-i150502224-s1077090980.html?search=1,KM-2113 Kemei Ceramic Electric Hair Straightener - Black EU Plug,849,https://static-01.daraz.com.bd/p/037223f7841d8046fb570b2a938628b8.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470170-117,https://www.daraz.com.bd/,Skin Care,https://www.daraz.com.bd/skincare-beauty/,Natural Nourishing Moisturizing Facial Mask -1pcs,https://www.daraz.com.bd/products/natural-nourishing-moisturizing-facial-mask-1pcs-i153672146-s1082322944.html?search=1,Natural Nourishing Moisturizing Facial Mask -1pcs,200,https://static-01.daraz.com.bd/p/50a4ec2976a8a89797f0bc590cf82676.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470951-276,https://www.daraz.com.bd/,Hair Care,https://www.daraz.com.bd/hair-care-beauty/,Synthetic Straight Ombre Brown Mix Grey Wigs with Bangs for Women Heat Resistant Daily or Party Wigs - 1 Pcs,https://www.daraz.com.bd/products/synthetic-straight-ombre-brown-mix-grey-wigs-with-bangs-for-women-heat-resistant-daily-or-party-wigs-1-pcs-i150768027-s1077536192.html?search=1,null,null,,0,,,,,,,,
1603471028-282,https://www.daraz.com.bd/,Fragrances,https://www.daraz.com.bd/fragrances/,One Man Show Body Spray For Men - 200ml,https://www.daraz.com.bd/products/one-man-show-body-spray-for-men-200ml-i133240805-s1054840200.html?search=1,One Man Show Body Spray For Men - 200ml,425,https://static-01.daraz.com.bd/p/d215bec0379143e9fe6277af81e1af55.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471047-286,https://www.daraz.com.bd/,Fragrances,https://www.daraz.com.bd/fragrances/,Fresh active deodorent body spray 150ml,https://www.daraz.com.bd/products/fresh-active-deodorent-body-spray-150ml-i133224696-s1054804545.html?search=1,Fresh active deodorent body spray 150ml,280,https://static-01.daraz.com.bd/p/890c8a7884775e129ade523f92512114.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470490-178,https://www.daraz.com.bd/,Men's Care,https://www.daraz.com.bd/mens-grooming/,Water Gloss Hyper Solid Hair Gel - 300 gm,https://www.daraz.com.bd/products/water-gloss-hyper-solid-hair-gel-300-gm-i152000370-s1079452447.html?search=1,Water Gloss Hyper Solid Hair Gel - 300 gm,255,https://static-01.daraz.com.bd/p/f4e4f929e0465071543887054dc34500.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471464-373,https://www.daraz.com.bd/,Bath & Body,https://www.daraz.com.bd/bath-body/,PasJel Anti Stretch Mark And Scar Cream - 50 gm,https://www.daraz.com.bd/products/pasjel-anti-stretch-mark-and-scar-cream-50-gm-i150142934-s1076574757.html?search=1,PasJel Anti Stretch Mark And Scar Cream - 50 gm,380,https://static-01.daraz.com.bd/p/0f96fb2f6391f40af22040155ea2680e.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470536-189,https://www.daraz.com.bd/,Men's Care,https://www.daraz.com.bd/mens-grooming/,Gatsby Water Gloss Hyper Solid Hair Gel for Men - 150ml,https://www.daraz.com.bd/products/gatsby-water-gloss-hyper-solid-hair-gel-for-men-150ml-i149644305-s1075988828.html?search=1,Gatsby Water Gloss Hyper Solid Hair Gel for Men - 150ml,263,https://static-01.daraz.com.bd/p/b9829a1c05c4a875e70dd4402df04ecd.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470430-167,https://www.daraz.com.bd/,Men's Care,https://www.daraz.com.bd/mens-grooming/,CATSBY Water Gloss and Wet Look Super Hard Hair Gel for Men - 150gm,https://www.daraz.com.bd/products/catsby-water-gloss-and-wet-look-super-hard-hair-gel-for-men-150gm-i152950717-s1081158938.html?search=1,CATSBY Water Gloss and Wet Look Super Hard Hair Gel for Men - 150gm,259,https://static-01.daraz.com.bd/p/42c8d33ae97462639f78af748cad94b1.png_720x720q75.jpg_.webp,0,,,,,,,,
1603471179-315,https://www.daraz.com.bd/,Fragrances,https://www.daraz.com.bd/fragrances/,London Magnet Ator (Mini Size-3ml),https://www.daraz.com.bd/products/london-magnet-attar-ator-mini-size-3ml-i137056598-s1059402759.html?search=1,London Magnet Ator (Mini Size-3ml),20,https://static-01.daraz.com.bd/p/922bf55f4b33ecf02574e5dc4e1964c8.jpg_720x720q75.jpg_.webp,5,,,,,,,,
1603470480-175,https://www.daraz.com.bd/,Men's Care,https://www.daraz.com.bd/mens-grooming/,Gatsby Water Gloss Hyper Solid Hair Gel for Men - 150ml,https://www.daraz.com.bd/products/gatsby-water-gloss-hyper-solid-hair-gel-for-men-150ml-i152388119-s1080006618.html?search=1,Gatsby Water Gloss Hyper Solid Hair Gel for Men - 150ml,280,https://static-01.daraz.com.bd/p/6478735f54081aa4e31c0189e90655f5.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470671-217,https://www.daraz.com.bd/,Makeup,https://www.daraz.com.bd/womens-make-up/,Fashionable Makeup Box For Women & Young Girl,https://www.daraz.com.bd/products/fashionable-makeup-box-for-women-young-girl-i150696254-s1077386612.html?search=1,Fashionable Makeup Box For Women & Young Girl,126,https://static-01.daraz.com.bd/p/d110f101333a603f9119abb503cc7f37.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603469771-47,https://www.daraz.com.bd/,Food Supplements,https://www.daraz.com.bd/health-supplements/,Bottokan 30G Teeth Whitening Oral Care Charcoal Powder Natural Activated Charcoal Teeth Whitener Powder Toothpaste Oral Hygiene Dental Care Set,https://www.daraz.com.bd/products/bottokan-30g-teeth-whitening-oral-care-charcoal-powder-natural-activated-charcoal-teeth-whitener-powder-toothpaste-oral-hygiene-dental-care-set-i122529090-s1042499107.html?search=1,Bottokan 30G Teeth Whitening Oral Care Charcoal Powder Natural Activated Charcoal Teeth Whitener Powder Toothpaste Oral Hygiene Dental Care Set,954,https://static-01.daraz.com.bd/p/33dc6e2bb5953d2de782c4dacdea26f6.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471211-321,https://www.daraz.com.bd/,Beauty Tools,https://www.daraz.com.bd/health-beauty-tools/,Relax Tone Spin Body Massager With 5 Headers Relax Spin Tone Slimming Lose Weight Burn Fat Full Body Massage Device,https://www.daraz.com.bd/products/relax-tone-spin-body-massager-with-5-headers-relax-spin-tone-slimming-lose-weight-burn-fat-full-body-massage-device-i150910041-s1077768614.html?search=1,Relax Tone Spin Body Massager With 5 Headers Relax Spin Tone Slimming Lose Weight Burn Fat Full Body Massage Device,1400,https://static-01.daraz.com.bd/p/ce1cb0cb45a5f9e81df590b7f04e2f67.png_720x720q75.jpg_.webp,0,,,,,,,,
1603470112-105,https://www.daraz.com.bd/,Skin Care,https://www.daraz.com.bd/skincare-beauty/,Baby mask disposable_KN95 Baby & Kids Mask - 5 Pcs,https://www.daraz.com.bd/products/baby-mask-disposable_kn95-baby-kids-mask-5-pcs-i152932218-s1081100527.html?search=1,Baby mask disposable_KN95 Baby & Kids Mask - 5 Pcs,250,https://static-01.daraz.com.bd/p/dbb39b89ffe74fb75fdd55ead758d737.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471056-288,https://www.daraz.com.bd/,Fragrances,https://www.daraz.com.bd/fragrances/,Sexy boy Perfumes,https://www.daraz.com.bd/products/sexy-boy-perfumes-i136866672-s1059100071.html?search=1,Sexy boy Perfumes,520,https://static-01.daraz.com.bd/p/5be53d2e41bc604572e6b4dcb6e79474.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471419-363,https://www.daraz.com.bd/,Bath & Body,https://www.daraz.com.bd/bath-body/,PasJel Anti Stretch Mark And Scar Cream - 50 gm,https://www.daraz.com.bd/products/pasjel-anti-stretch-mark-and-scar-cream-50-gm-i150154353-s1076572920.html?search=1,PasJel Anti Stretch Mark And Scar Cream - 50 gm,380,https://static-01.daraz.com.bd/p/0f96fb2f6391f40af22040155ea2680e.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603469944-77,https://www.daraz.com.bd/,Food Supplements,https://www.daraz.com.bd/health-supplements/,Sesderma Body Milk Whitening Lotion (400ml),https://www.daraz.com.bd/products/sesderma-body-milk-whitening-lotion-400ml-i121315606-s1040979211.html?search=1,Sesderma Body Milk Whitening Lotion (400ml),3450,https://static-01.daraz.com.bd/p/ce12cae2b5b60411d146ff59c5187434.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603471554-390,https://www.daraz.com.bd/,Bath & Body,https://www.daraz.com.bd/bath-body/,Zafran Body Lotion (Kashmir) - 100ml,https://www.daraz.com.bd/products/zafran-body-lotion-kashmir-100ml-i149586599-s1075946737.html?search=1,Zafran Body Lotion (Kashmir) - 100ml,250,https://static-01.daraz.com.bd/p/32c8ad414e98f570537cae98c0a73a80.jpg_720x720q75.jpg_.webp,0,,,,,,,,
1603470506-182,https://www.daraz.com.bd/,Men's Care,https://www.daraz.com.bd/mens-grooming/,Hair Spray For Men - 250 ml,https://www.daraz.com.bd/products/hair-spray-for-men-250-ml-i150896847-s1077776193.html?search=1,Hair Spray For Men - 250 ml,420,https://static-01.daraz.com.bd/p/c9846c23c6f112a1109ad07c09aefdbc.jpg_720x720q75.jpg_.webp,0,,,,,,,,
