web-scraper-order,web-scraper-start-url,category,category-href,products-link,products-link-href,products-name,products-price,products-image-src,products-rating
1603863899-541,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Cotton Unstitched  Women Dress 3 Piece (standard),https://www.jadroo.com/cotton-unstitched-women-dress-3-piece-standard-2,Cotton Unstitched  Women Dress 3 Piece (standard),1050,https://www.jadroo.com/uploads/media/2020/09/BRiwU7iHQO/11-a-medium.jpg,0
1603860713-147,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Beach Water Swimming Rings,https://www.jadroo.com/swimming-loop-swimming-ring-2,Beach Water Swimming Rings,190,https://www.jadroo.com/uploads/media/2020/02/Dm0dZ6XYz5/JRZB-4512-70R.jpg,0
1603860349-22,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,iPhone XS Max,https://www.jadroo.com/iphone-xs-max,iPhone XS Max,138000,https://www.jadroo.com/uploads/media/2020/08/GVXipzxJDx/iphone XS Max 64GB.jpg,0
1603860542-81,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Nutmeg (জয়ফল) 50gm,https://www.jadroo.com/nutmeg-50gm,Nutmeg (জয়ফল) 50gm,30,https://www.jadroo.com/uploads/media/2020/10/VTTogAIwED/জয়ফল 03-medium.jpg,0
1603863659-510,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-মুল্যায়ন,https://www.jadroo.com/amanat-shah-lungi-15,Amanat Shah Lungi (আমানত শাহ লুঙ্গি)-মুল্যায়ন,650,https://www.jadroo.com/uploads/media/2020/09/Fz1Kr9WBZU/Untitled3-medium.jpg,0
1603863790-525,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Eternal Love BD Luxury Flower 200 ml,https://www.jadroo.com/eternal-love-bd-luxury-flower-200-ml,Eternal Love BD Luxury Flower 200 ml,310,https://www.jadroo.com/uploads/media/2020/10/rmFinvseOR/12-medium.jpg,0
1603860780-167,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Double Layer Golf Ball,https://www.jadroo.com/double-layer-golf-ball,Double Layer Golf Ball,70,https://www.jadroo.com/uploads/media/2020/02/AhEpIkN5h1/JRLA-GEF06-medium.jpg,0
1603860923-216,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Colorful soft Cotton swab,https://www.jadroo.com/colorful-soft-cotton-swab,Colorful soft Cotton swab,199,https://www.jadroo.com/uploads/media/2020/02/li4SLLKnsc/C000521GN-medium.jpg,0
1603860941-222,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Personal Protection Equipment (PPE-Full Body Gown) without shoe cover,https://www.jadroo.com/personal-protection-equipment-ppe-full-body-gown-without-shoe-cover-2,Personal Protection Equipment (PPE-Full Body Gown) without shoe cover,1000,https://www.jadroo.com/uploads/media/2020/05/LXxDKPzPgg/300x300-medium.jpg,0
1603860518-71,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,White Cardamom (সাদা এলাচি) - 100gm,https://www.jadroo.com/white-cardamom-100gm,White Cardamom (সাদা এলাচি) - 100gm,130,https://www.jadroo.com/uploads/media/2020/10/CCLpugISXM/bc3b8588e2258776a5c6f2f692c75e3e-medium.jpg,0
1603863972-552,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Pampers Economy Small  4-8 kg (20 Diapers),https://www.jadroo.com/pampers-economy-small-4-8-kg-20-diapers,Pampers Economy Small  4-8 kg (20 Diapers),500,https://www.jadroo.com/uploads/media/2020/09/68fecDT5qe/pampersnbdrypants20-medium.jpg,0
1603863938-547,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Pampers Jumbo Pack Extra Large XL 12-17 Kg (36 Diapers),https://www.jadroo.com/pampers-jumbo-pack-extra-large-xl-12-17-kg-36-diapers,Pampers Jumbo Pack Extra Large XL 12-17 Kg (36 Diapers),1048,https://www.jadroo.com/uploads/media/2020/09/MIOQ4pdimd/12-17 XL-medium.jpg,0
1603860799-174,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,"""Fashionable Swimsuit  Costume For Women""",https://www.jadroo.com/fashionable-swimsuit-costume-for-women,"""Fashionable Swimsuit  Costume For Women""",1850,https://www.jadroo.com/uploads/media/2020/03/FQKmNIpBFp/C000902MG-medium.jpg,0
1603860585-99,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Raisin (কিসমিস) Iranian 100gm,https://www.jadroo.com/raisin-iranian-100gm,Raisin (কিসমিস) Iranian 100gm,54,https://www.jadroo.com/uploads/media/2020/10/kczkmbQdiY/Untitled1-medium.jpg,0
1603860878-201,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Pond's Men Acne Clear Oil Control Face Wash,https://www.jadroo.com/pond-s-men-acne-clear-oil-control-face-wash-100-ml,Pond's Men Acne Clear Oil Control Face Wash,372,https://www.jadroo.com/uploads/media/2020/03/t5ngx5La34/PSNSXMN002.png,0
1603864044-563,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Play house Tent,https://www.jadroo.com/play-house-tent-2,Play house Tent,2750,https://www.jadroo.com/uploads/media/2020/09/rGQJMBUWvj/A02-medium.jpg,0
1603860445-46,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Nokia 150 DS Feature Mobile Phone Black,https://www.jadroo.com/nokia-150-ds-feature-mobile-phone-black,Nokia 150 DS Feature Mobile Phone Black,2800,https://www.jadroo.com/uploads/media/2020/08/WHfLWEnyEY/nokia-150 ds black-medium.jpg,0
1603863963-551,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Bottle Cleaning Brush,https://www.jadroo.com/bottle-cleaning-brush-2,Bottle Cleaning Brush,175,https://www.jadroo.com/uploads/media/2020/09/UuXBGfmRQd/O1CN01UwGrca2LVH8hy5ZUn_!!52939697-medium.jpg,0
1603860935-220,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,N95 Mask Original and Certified,https://www.jadroo.com/n95-mask-original-and-certified,N95 Mask Original and Certified,850,https://www.jadroo.com/uploads/media/2020/04/pWe9ihQvgT/WeChat Image_20200422153814-medium.jpg,0
1603861604-342,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Midea 1.5 Ton Wall Type Split AC MSA-18CRN 18000 BTU,https://www.jadroo.com/midea-15-ton-wall-type-split-ac-msa-18crn-18000-btu,Midea 1.5 Ton Wall Type Split AC MSA-18CRN 18000 BTU,40600,https://www.jadroo.com/uploads/media/2020/10/yeoDLaabO4/MSA-12CRN-01-01-medium.png,0
1603863796-526,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Eternal Love BD Luxury Jasmine 200 ml,https://www.jadroo.com/eternal-love-bd-luxury-jasmine-200-ml,Eternal Love BD Luxury Jasmine 200 ml,310,https://www.jadroo.com/uploads/media/2020/10/QnAjoLCAmd/31-medium.jpg,0
1603860870-198,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,HEAD & SHOULDERS Cool Menthol Shampoo,https://www.jadroo.com/head-shoulders-cool-menthol-shampoo-600-ml,HEAD & SHOULDERS Cool Menthol Shampoo,449,https://www.jadroo.com/uploads/media/old/images/products/products-1100462-0000001.jpg,0
1603863890-539,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Baby Cotton Twelve-layer Baby Diaper,https://www.jadroo.com/baby-cotton-twelve-layer-baby-diaper,Baby Cotton Twelve-layer Baby Diaper,172,https://www.jadroo.com/uploads/media/2020/09/fOHzK20l0C/A01-medium.jpg,0
1603862254-412,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-28,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/NcY8JXYFh4/21235007360-medium.jpg,0
1603860652-126,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,La-Espanola Extra Virgin olive oil 5Ltr,https://www.jadroo.com/la-espanola-extra-virgin-olive-oil-5-ltr,La-Espanola Extra Virgin olive oil 5Ltr,4200,https://www.jadroo.com/uploads/media/2020/10/7nNzXn4pNH/Untitled-medium.jpg,0
1603863341-488,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,T-Shirt যা কামাই সব EMI,https://www.jadroo.com/t-shirt-emi,T-Shirt যা কামাই সব EMI,250,https://www.jadroo.com/uploads/media/2020/09/92SSvKy7wO/EMI02-medium.jpg,0
1603860806-176,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Swimming Pool Foldable Baby Bath Tub,https://www.jadroo.com/swimming-pool-foldable-baby-bath-tub-2,Swimming Pool Foldable Baby Bath Tub,6500,https://www.jadroo.com/uploads/media/2020/09/Rcwf6kAmA7/A01-medium.jpg,0
1603861835-372,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Cartoon Design Anti Slip Floor Mat,https://www.jadroo.com/cartoon-design-anti-slip-floor-mat,Cartoon Design Anti Slip Floor Mat,1182,https://www.jadroo.com/uploads/media/2020/09/D4457nTzt2/A01-medium.jpg,0
1603860876-200,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Pond's Men White Boost Spot Clearing Scrub,https://www.jadroo.com/pond-s-men-white-boost-spot-clearing-scrub-100-ml,Pond's Men White Boost Spot Clearing Scrub,372,https://www.jadroo.com/uploads/media/2020/03/6CBWAc66QH/PSNSXMN001.jpg,0
1603864059-564,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Tunnel Tent For Children,https://www.jadroo.com/tunnel-tent-for-children,Tunnel Tent For Children,2200,https://www.jadroo.com/uploads/media/2020/09/Gn6637lKd1/A01-medium.jpg,0
1603863774-523,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Eternal Love BD For (Men)- 200 ml,https://www.jadroo.com/eternal-love-bd-for-men-200-ml,Eternal Love BD For (Men)- 200 ml,310,https://www.jadroo.com/uploads/media/2020/10/WKh9UD6z89/1`-medium.jpg,0
1603860552-85,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Nutmeg Leaf (জয়ত্রী) 250gm,https://www.jadroo.com/nutmeg-leaf-250gm,Nutmeg Leaf (জয়ত্রী) 250gm,700,https://www.jadroo.com/uploads/media/2020/10/RknROyRPMH/জয়ত্রী 03-medium.jpg,0
1603861777-363,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Aquatrust Cosmic Water Purifier (RO+Mineral),https://www.jadroo.com/aquatrust-cosmic-water-purifier-romineral-2,Aquatrust Cosmic Water Purifier (RO+Mineral),17990,https://www.jadroo.com/uploads/media/2020/10/jT6CyR158x/CM-101 Lite Pink-01-medium.jpg,0
1603860632-118,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Royal Umbrella  Thai Hom Mali Rice 5 Kg,https://www.jadroo.com/royal-umbrella-thai-hom-mali-rice-5-kg,Royal Umbrella  Thai Hom Mali Rice 5 Kg,1500,https://www.jadroo.com/uploads/media/2020/10/Q9dCWGrlRR/1-medium.jpg,0
1603862203-406,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-20,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/sseoqWd3GB/19491924927-medium.jpg,0
1603861230-298,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Bigen Hair Color & Conditioner-884 (Natural Brown),https://www.jadroo.com/bigen-hair-color-conditioner-884-natural-brown,Bigen Hair Color & Conditioner-884 (Natural Brown),498,https://www.jadroo.com/uploads/media/2020/10/PGgiSkCer8/U884-medium.jpg,0
1603863102-474,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Hair Band Set,https://www.jadroo.com/hair-band-set,Hair Band Set,450,https://www.jadroo.com/uploads/media/2020/10/AdRsEhzHxr/A02-medium.jpg,0
1603860491-63,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,iPhone 11 Pro Max (256GB),https://www.jadroo.com/iphone-11-pro-max-256gb,iPhone 11 Pro Max (256GB),154999,https://www.jadroo.com/uploads/media/2020/09/F5BuYBGFIy/Midnight Green-medium.jpg,0
1603860864-196,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,TRESemme Color Revitalize Conditioner,https://www.jadroo.com/tresemme-conditioner-color-revitalize-828-ml,TRESemme Color Revitalize Conditioner,716,https://www.jadroo.com/uploads/media/2020/02/45nDIIDtPI/JRLA-TRES014.jpg,0
1603860387-30,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Bluetooth headset wireless headset case silicone protective cover airpods,https://www.jadroo.com/bluetooth-headset-wireless-headset-case-silicone-protective-cover-airpods,Bluetooth headset wireless headset case silicone protective cover airpods,250,https://www.jadroo.com/uploads/media/2020/02/xYRzkBUUv6/C000201-medium.jpg,0
1603860622-114,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Mutlu Penne Pasta (500g),https://www.jadroo.com/mutlu-penne-pasta-500g,Mutlu Penne Pasta (500g),90,https://www.jadroo.com/uploads/media/2020/10/LKR2jdH8Z2/Mutlu-Penne-medium.jpg,0
1603863833-531,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Royal Mirage (Body) Original- 150 ml,https://www.jadroo.com/royal-mirage-body-original-150-ml,Royal Mirage (Body) Original- 150 ml,295,https://www.jadroo.com/uploads/media/2020/10/Gw3bwVQsYI/10-medium.jpg,0
1603861491-326,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Jadroo Energy Saving Light -40W E-27,https://www.jadroo.com/jadroo-energy-saving-light-40w-e-27,Jadroo Energy Saving Light -40W E-27,266,https://www.jadroo.com/uploads/media/2020/09/3eNlNll0pj/Website Template-01-medium.png,0
1603863713-516,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Bangladesh lungi জুই,https://www.jadroo.com/bangladesh-lungi,Bangladesh lungi জুই,730,https://www.jadroo.com/uploads/media/2020/09/KMw8XFYUR9/Untitled4-medium.png,0
1603860440-44,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Desktop Phone Stand Holder Height Adjustable,https://www.jadroo.com/foldable-desktop-phone-stand-holder-height-adjustable,Desktop Phone Stand Holder Height Adjustable,550,https://www.jadroo.com/uploads/media/2020/08/viEoGPx3dj/O1CN01JmjWpK1ohkiYlq413_!!0-item_pic-medium.jpg,0
1603863050-470,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Hair Clips For Women,https://www.jadroo.com/hair-clips-for-women,Hair Clips For Women,99,https://www.jadroo.com/uploads/media/2020/10/ilLsiHZzBR/A01-medium.jpg,0
1603862812-451,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Cotton Unstitched  Women Dress 3 Piece (Premium),https://www.jadroo.com/cotton-unstitched-women-dress-3-piece-premium,Cotton Unstitched  Women Dress 3 Piece (Premium),1600,https://www.jadroo.com/uploads/media/2020/09/bhxJdrgAmr/8-a-medium.jpg,0
1603861920-383,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Flower Pot,https://www.jadroo.com/flower-pot,Flower Pot,299,https://www.jadroo.com/uploads/media/2020/09/fbqGz2qXzZ/A01-medium.jpg,0
1603860950-226,https://www.jadroo.com/,Health Care,https://www.jadroo.com/health-care,Oximeter ǀ Finger Tip Pulse Oximeter ǀ,https://www.jadroo.com/oximeter-finger-tip-pulse-oximeter,Oximeter ǀ Finger Tip Pulse Oximeter ǀ,2300,https://www.jadroo.com/uploads/media/2020/06/k9mZFAwyck/103467165_249662546262585_7874223866075628210_n-medium.jpg,0
1603861715-356,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,"Aquatrust  Water Purifier  ROYAL  RS-108,",https://www.jadroo.com/aquatrust-water-purifier-royal-rs-108,"Aquatrust  Water Purifier  ROYAL  RS-108,",22990,https://www.jadroo.com/uploads/media/2020/10/3ESPieyEhL/RS-108-01-medium.jpg,0
1603860448-47,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Nokia 3.1 Smart Mobile Phone Black,https://www.jadroo.com/nokia-31-smart-mobile-phone-black,Nokia 3.1 Smart Mobile Phone Black,17500,https://www.jadroo.com/uploads/media/2020/08/e9uYsJIHbb/nokia 3.1 black-medium.jpg,0
1603862871-455,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Cotton Unstitched  Women Dress 3 Piece (standard),https://www.jadroo.com/cotton-unstitched-women-dress-3-piece-standard-5,Cotton Unstitched  Women Dress 3 Piece (standard),1050,https://www.jadroo.com/uploads/media/2020/09/Czvsdps3oV/4-a-medium.jpg,0
1603862299-415,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-31,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/gVBN0cviP7/18367548713-medium.jpg,0
1603864122-573,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Tunnel Tent Ball Pool For Kids,https://www.jadroo.com/tunnel-tent-ball-pool-for-kids,Tunnel Tent Ball Pool For Kids,2360,https://www.jadroo.com/uploads/media/2020/09/z6aUB3I4YS/A01-medium.jpg,0
1603862007-391,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/Af6ngYGsYl/21234680552-medium.jpg,0
1603861051-263,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Veet Hair Removal Cream for Normal Skin 25gm Double Pack Discount,https://www.jadroo.com/veet-hair-removal-cream-for-normal-skin-25gm-double-pack-discount,Veet Hair Removal Cream for Normal Skin 25gm Double Pack Discount,150,https://www.jadroo.com/uploads/media/2020/09/uVQW0qE5oH/1 (14)-medium.jpg,0
1603860475-57,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Mobile Waterproof Bag,https://www.jadroo.com/mobile-waterproof-bag-3,Mobile Waterproof Bag,185,https://www.jadroo.com/uploads/media/2020/08/qhRsHBfQJL/A01-medium.jpg,0
1603861789-365,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Fabric Dust Proof Fan Cover,https://www.jadroo.com/fabric-dust-proof-fan-cover,Fabric Dust Proof Fan Cover,250,https://www.jadroo.com/uploads/media/2020/08/OJ6UCDiN26/299E232C7BCE0C27C998F3A449DF1DEE_750_750-medium.jpg,0
1603860988-240,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Veet Hair Removal Cream for Dry Skin 25gm,https://www.jadroo.com/veet-hair-removal-cream-for-dry-skin-25gm-2,Veet Hair Removal Cream for Dry Skin 25gm,90,https://www.jadroo.com/uploads/media/2020/08/PifYO2JTb3/Primary Image (42)-medium.jpg,0
1603860420-36,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Winnie Wireless Bluetooth Silicone Airpods Case,https://www.jadroo.com/winnie-wireless-bluetooth-silicone-airpods-case-2,Winnie Wireless Bluetooth Silicone Airpods Case,250,https://www.jadroo.com/uploads/media/2020/01/itJz0PFfu3/11361203366_2023203049-medium.jpg,0
1603862230-409,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-25,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/Yc6aKkIgH3/20420072131-medium.jpg,0
1603863388-492,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,VIP Plus Premium Sirajgonj Lungi (সেলাই করা),https://www.jadroo.com/vip-plus-premium-sirajgonj-lungi-3,VIP Plus Premium Sirajgonj Lungi (সেলাই করা),805,https://www.jadroo.com/uploads/media/2020/09/ogiqoje5nx/Untitled-medium.Jpg,0
1603860486-61,https://www.jadroo.com/,Mobile & Computer,https://www.jadroo.com/mobile-computer/,Maximus M266m Mobile Phone Black,https://www.jadroo.com/maximus-m266m-mobile-phone-black,Maximus M266m Mobile Phone Black,840,https://www.jadroo.com/uploads/media/2020/09/Fj6uFE601x/unnamed-medium.png,0
1603861001-245,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Dettol Soap Cool 125gm,https://www.jadroo.com/dettol-soap-cool-125gm,Dettol Soap Cool 125gm,58,https://www.jadroo.com/uploads/media/2020/08/Lf8GAh9Bi8/Primary Image (14)-medium.jpg,0
1603862767-447,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Eye Glasses Protection Box Holder 1PCS,https://www.jadroo.com/eye-glasses-protection-box-holder,Eye Glasses Protection Box Holder 1PCS,199,https://www.jadroo.com/uploads/media/2020/09/mtixdcZEHu/A01-medium.jpg,0
1603860723-151,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Children's Boat Yacht Thickening Float Ring,https://www.jadroo.com/baby-swimming-ring-4,Children's Boat Yacht Thickening Float Ring,260,https://www.jadroo.com/uploads/media/2020/02/oGedY9Pg5C/JR-SL00203.jpg,0
1603862134-401,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-15,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/m0Tc3sArwQ/15861109264-medium.jpg,0
1603861741-357,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Aquatrust RO Water Purifier Royal RS-107,https://www.jadroo.com/aquatrust-ro-water-purifier-royal-rs-107,Aquatrust RO Water Purifier Royal RS-107,19990,https://www.jadroo.com/uploads/media/2020/10/8AlP8cC8yD/Rs 107-01-medium.png,0
1603863088-473,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Hair Clip Colorful Pins,https://www.jadroo.com/hair-clip-colorful-pins-3,Hair Clip Colorful Pins,295,https://www.jadroo.com/uploads/media/2020/10/IE8QLhmHON/A02-medium.jpg,0
1603860505-66,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Black pepper (কালো গোল  মরিচ) 100gm,https://www.jadroo.com/black-pepper-100gm,Black pepper (কালো গোল  মরিচ) 100gm,60,https://www.jadroo.com/uploads/media/2020/10/5AQIcp9UwC/কালো মরিচ 02-medium.jpg,0
1603860578-96,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Egg - Purnava Vitamin E Egg,https://www.jadroo.com/purnava-vitamin-e-egg,Egg - Purnava Vitamin E Egg,160,https://www.jadroo.com/uploads/media/2020/10/LevCuhSb7X/5b583f7c579f-purnava-vitamin-e-egg-medium.jpg,0
1603863004-466,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Hair Back Clip Bow Design Band,https://www.jadroo.com/hair-back-clip-bow-design-band,Hair Back Clip Bow Design Band,150,https://www.jadroo.com/uploads/media/2020/10/u1IVrYQpbN/A01-medium.jpg,0
1603860672-133,https://www.jadroo.com/,Sports & Fitness,https://www.jadroo.com/sports-fitness,Men Swimming Hat Anti-Fog Swimming,https://www.jadroo.com/men-s-swimming-pant-set-with-hat-and-glasses,Men Swimming Hat Anti-Fog Swimming,1000,https://www.jadroo.com/uploads/media/2020/02/ZT4u0Qp32O/JR27101-L.jpg,0
1603861057-265,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,"Veet Nikhaar Herbal Hair Removal Cream with Turmeric, Sandal & Saffron 25gm Double Pack Discount",https://www.jadroo.com/veet-nikhaar-herbal-hair-removal-cream-with-turmeric-sandal-saffron-25gm-double-pack-discount,"Veet Nikhaar Herbal Hair Removal Cream with Turmeric, Sandal & Saffron 25gm Double Pack Discount",150,https://www.jadroo.com/uploads/media/2020/09/9O7mG5LHC5/1 (16)-medium.jpg,0
1603862344-418,https://www.jadroo.com/,Home Decor,https://www.jadroo.com/home-decor,Sofa Cover,https://www.jadroo.com/sofa-cover-34,Sofa Cover,1500,https://www.jadroo.com/uploads/media/2020/10/6UT3mfHvjU/20769210796-medium.jpg,0
1603864005-558,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Huggies Ultra Diaper Small 3-7 kg (44 pants),https://www.jadroo.com/huggies-ultra-diaper-small-3-7-kg-44-pants,Huggies Ultra Diaper Small 3-7 kg (44 pants),1390,https://www.jadroo.com/uploads/media/2020/09/ZoRWYM6mM5/huggies-baby-diaper-ultra-belt-s-3-7-kg-44-pcs-271218 (1)-medium.jpg,0
1603861661-350,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Midea MUB-36CR Split Ceiling Type  3.0 Ton Air Conditioner,https://www.jadroo.com/midea-mub-36cr-split-ceiling-type-30-ton-air-conditioner,Midea MUB-36CR Split Ceiling Type  3.0 Ton Air Conditioner,95200,https://www.jadroo.com/uploads/media/2020/10/IXMJOcuLhV/MUB36CRN1-01-medium.png,0
1603861539-334,https://www.jadroo.com/,Home Appliances,https://www.jadroo.com/home-appliances,Panasonic AC Inverter 1.0 Ton CS-S13PKH+H,https://www.jadroo.com/panasonic-ac-inverter-10-ton-cs-s13pkhh,Panasonic AC Inverter 1.0 Ton CS-S13PKH+H,76475,https://www.jadroo.com/uploads/media/2020/09/RNtKNlrY2p/Website Template-01-medium.png,0
1603860990-241,https://www.jadroo.com/,Personal Care,https://www.jadroo.com/personal-care/,Veet Hair Removal Cream for Sensitive Skin 25gm,https://www.jadroo.com/veet-hair-removal-cream-for-sensitive-skin-25gm,Veet Hair Removal Cream for Sensitive Skin 25gm,90,https://www.jadroo.com/uploads/media/2020/08/DYHRvOvJRB/Primary Image (47)-medium.jpg,0
1603862857-454,https://www.jadroo.com/,Women Fashion,https://www.jadroo.com/women-fashion,Cotton Unstitched  Women Dress 3 Piece (standard),https://www.jadroo.com/cotton-unstitched-women-dress-3-piece-standard-6,Cotton Unstitched  Women Dress 3 Piece (standard),1050,https://www.jadroo.com/uploads/media/2020/09/YBV6bpjx8d/3-a-medium.jpg,0
1603860605-107,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Champion Mushroom 2840 gm,https://www.jadroo.com/champion-mushroom-2840-gm,Champion Mushroom 2840 gm,630,https://www.jadroo.com/uploads/media/2020/10/4oVwstCozr/888-medium.jpg,0
1603863871-537,https://www.jadroo.com/,Men Fashion,https://www.jadroo.com/men-fashion,Royal Mirage Perfume Sport- 120 ml,https://www.jadroo.com/royal-mirage-perfume-sport-120-ml,Royal Mirage Perfume Sport- 120 ml,790,https://www.jadroo.com/uploads/media/2020/10/7yCGse4BUg/0000-medium.jpg,0
1603864012-559,https://www.jadroo.com/,Kids & Mom,https://www.jadroo.com/kids-mom,Car Shape Play Tent For Kids,https://www.jadroo.com/car-shape-play-tent-for-kids,Car Shape Play Tent For Kids,1680,https://www.jadroo.com/uploads/media/2020/09/AOAomqJXi7/A01-medium.jpg,0
1603860511-68,https://www.jadroo.com/,Supermarket,https://www.jadroo.com/supermarket/,Cinnamon (দারুচিনি) 25gm,https://www.jadroo.com/cinnamon-25gm,Cinnamon (দারুচিনি) 25gm,15,https://www.jadroo.com/uploads/media/2020/10/tRtEnK3LUO/দ্বারচিনি 02-medium.jpg,0
